,_entropy_hour,_label,_rate,_total,cnt_app,cnt_device,ratio_inapp_detected,ratio_kid_back_home,ratio_net_limit,ratio_web_filtered,scaled_cat_0,scaled_cat_1,scaled_inapp_detected,scaled_kid_back_home,scaled_net_limit,scaled_web_filtered
66bef60cf9cd12fe04257414a46529f4,2.38065614488,1,0.965039032079,-0.368011683093,2,10,0.031512605042,0.428571428571,0.53781512605,0.00210084033613,-0.096981934357,-0.153416085375,-0.252819629383,-0.132930504729,-0.282719719346,-0.111230350942
c4f680d9707ae94ae75c192e5277dfaf,3.17805383035,1,0.995324025932,1.98207850416,6,8,0.879874251859,0.0677105374524,0.0396590290793,0.0127561816093,0.0742446366387,0.245287345802,2.95898138367,1.02303553588,-0.18632516825,0.140877382446
49e2175851022279ac609ef5dcbc4242,1.42776018961,1,0.999591654844,-0.407216424468,3,3,0.980769230769,0.00961538461538,0.0,0.00961538461538,-0.096981934357,-0.2863172291,-0.211067762579,-0.387848780061,-0.344412232047,-0.110029837926
f9d7a5765eb857372457faf042bf9a24,3.1202915653,1,0.991924500184,0.100104631828,5,5,0.217899891186,0.0748095756257,0.702937976061,0.00435255712731,-0.0799807145418,-0.0205149416489,-0.0791848817211,-0.0433305168648,0.278296568031,-0.0932226556998
59f1767640edc8786b1055c647d96db2,0.623848004006,1,0.725812669524,-0.433986826228,2,2,0.72,0.0,0.0,0.28,-0.0921244429812,-0.153416085375,-0.252156901339,-0.390372723381,-0.344412232047,-0.104027272845
1538b71b742a83fc6929f7a89cfcc603,3.00476703521,1,0.998037314871,-0.148435874126,5,4,0.724835609509,0.0,0.275164390491,0.0,-0.096981934357,-0.2863172291,0.0604298263227,-0.390372723381,-0.213315642557,-0.112430863958
ddf9f59b47d3e73378b2f348b3a6bdb4,2.92520276417,0,0.999366556004,-0.188810906288,7,10,0.654320987654,0.14050558495,0.203997648442,0.00117577895356,-0.096981934357,-0.0205149416489,-0.0102611650919,-0.0887614966269,-0.260789958971,-0.110029837926
1e1ff16359dadcba08cca8939951add8,2.80967823408,1,0.960180400496,-0.268390679824,1,3,0.0,0.520311149525,0.479688850475,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.369334215974,-0.210664792402,-0.112430863958
c7e74db604c45b43cecd051815cb9e03,2.5568271679,1,0.884411481485,-0.393465507717,3,2,0.801324503311,0.198675496689,0.0,0.0,-0.096981934357,-0.2863172291,-0.202673207348,-0.314654423777,-0.344412232047,-0.112430863958
11881cfa5d3bb80be4641f1bbed64313,2.92520276417,1,0.995335555921,-0.165112517845,4,6,0.882447665056,0.048309178744,0.0681696188943,0.00107353730542,-0.0945531886691,-0.2863172291,0.107041698787,-0.276795273975,-0.313806962074,-0.110029837926
6f963f5f764d4c21c2155c3e4e3807fb,0.936599518718,1,0.998668734377,-0.432377676395,1,1,0.0,0.0,1.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.390372723381,-0.335736722448,-0.112430863958
54124f3fdb61405427b0e8c1c55ee18d,2.84563849313,1,0.994634590319,-0.282726741969,1,3,0.0,0.325779036827,0.674220963173,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.0450074993392,-0.172347958341,-0.112430863958
6c6adec332dc4104d887ca3a656377fb,1.67318173163,0,0.98507956724,-0.4227227774,1,3,0.0,1.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.261651614055,-0.344412232047,-0.112430863958
4e39b29b2ee09fabc632239633d187e0,2.41540790241,0,0.97702611308,-0.372839132591,3,13,0.20993227991,0.776523702032,0.0,0.0135440180587,-0.0933388158252,0.112386202077,-0.235588700226,0.0437455276792,-0.344412232047,-0.105227785861
cb54fbef9e4b2425c20241aabd9855f7,3.06252930025,1,0.97369700295,0.246976125634,6,13,0.0235042735043,0.0,0.949572649573,0.0269230769231,-0.0107614624372,6.89034453208,-0.231833241307,-0.390372723381,0.726531230627,0.0388337760749
58a7e05f5216e8a67b5b34960eda117d,0.173205206749,1,0.992307101099,-0.437351412241,1,1,0.0,0.0,0.0,1.0,-0.0945531886691,-0.2863172291,-0.256133269606,-0.390372723381,-0.344412232047,-0.110029837926
64c2eea6e41447e9d3cce74fc0fefc8c,3.1202915653,1,0.902717565857,-0.194516073876,14,9,0.899518652226,0.0,0.046329723225,0.0541516245487,-0.0192620723448,3.16911250777,0.0741262059093,-0.390372723381,-0.325856280961,-0.00438469250591
8e698a8e502df2dad4305b7a34eb5ee7,3.17805383035,0,0.929560255618,0.28515686257,4,2,0.995547460028,0.00263104634689,0.0,0.00182149362477,-0.0860525787615,-0.2863172291,0.830519814045,-0.3739670918,-0.344412232047,-0.101626246813
122c975f2857d4daaaa914fe95c46c77,2.00752102357,1,0.977982681584,-0.120787754276,1,4,0.0,0.0,0.985226223453,0.0147737765466,-0.0581220033509,-0.2863172291,-0.256133269606,-0.390372723381,0.169852698049,-0.0740144474417
3a08b4bacf54471a27e388093e8a8f83,3.1202915653,1,0.999666380036,1.25839993856,11,9,0.905985854752,0.0,0.0851302397792,0.00871140244954,0.0208122315053,0.511089633254,2.06429852358,-0.390372723381,-0.106558677218,0.00882095067157
90200335d044815c6b1f753dc5673577,2.69415370398,0,0.996423104192,-0.364061951686,4,8,0.109343936382,0.0,0.86282306163,0.0278330019881,-0.0799807145418,-0.2863172291,-0.243983255456,-0.390372723381,-0.239824144108,-0.0956236817321
3cc4aace74e7901afb1c02322b972827,2.29988337232,0,0.832957332148,-0.374155709727,1,2,0.0,0.721198156682,0.278801843318,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.00462440621739,-0.315252880341,-0.112430863958
daf23f8ab62c2f068bbc9f06b0829bf6,2.98296502922,1,0.999911330905,3.36243648778,2,13,0.00400354159449,0.010124340763,0.985448666128,0.000423451514802,-0.0836238330736,-0.2863172291,-0.233158697396,-0.0584741767855,5.8245980517,-0.0992252207805
c2170db5c66a2b133ec40f61f21f0fa6,2.73011396304,1,0.999153748245,-0.342265285773,4,8,0.216257668712,0.010736196319,0.763803680982,0.00920245398773,-0.0896956972933,-0.2863172291,-0.224985051514,-0.38153892176,-0.224401015933,-0.105227785861
c9e566be9e96539777a8c36014925af8,2.92520276417,1,0.999412610054,0.0955697550269,16,8,0.657887517147,0.0858710562414,0.199176954733,0.0570644718793,0.111890194801,4.49812394502,0.273607347307,0.00462440621739,-0.169456121808,0.137275843398
0264b33ef2e8c9b8325f9a5712b004f2,1.72877522199,1,0.993794222223,-0.420528482174,2,1,0.290598290598,0.0,0.692307692308,0.017094017094,-0.0945531886691,-0.2863172291,-0.248622351768,-0.390372723381,-0.32489233545,-0.110029837926
6912b1d7d171fa7069ab36c25eed22cf,0.173205206749,1,0.935282401329,-0.437205125893,1,1,0.0,0.0,0.0,1.0,-0.0957675615131,-0.2863172291,-0.256133269606,-0.390372723381,-0.344412232047,-0.10882932491
a6baef525413c14db6d10d463fee38d7,2.94700477016,1,0.574546927831,-0.229624797495,4,3,0.0604781997187,0.414205344585,0.523909985935,0.0014064697609,-0.0945531886691,-0.2863172291,-0.237135065663,0.352928584393,-0.164877380631,-0.110029837926
de75daa4e91d42f8363901efb40c3158,3.17805383035,1,0.999478176634,1.41346346788,10,14,0.890785522364,0.0704125177809,0.0378536431168,0.00094831673779,-0.0872669516055,0.245287345802,2.23395690297,0.734044025731,-0.22897975711,-0.0980247077644
b5f07bb046f2c1612218c103036de9e6,2.84275426526,1,0.998811321213,-0.308473139289,1,6,0.0,0.209513023783,0.790486976217,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.15690796627,-0.176203740385,-0.112430863958
90218934fd925d690839a2c4bb6ee390,2.42714438474,1,0.73039648086,-0.416871323463,1,2,0.0,0.598591549296,0.323943661972,0.0774647887324,-0.096981934357,-0.2863172291,-0.256133269606,-0.283105132276,-0.333326858671,-0.0992252207805
d7209c9440947fd3e6c8461a4f1cddc7,3.06252930025,1,0.999798753437,0.459822762575,9,3,0.0627546862266,0.081825590872,0.843683781581,0.0117359413203,-0.0168333266569,0.511089633254,-0.17108317056,0.243137049968,0.902933259132,-0.0259939267963
c8dbde83502606f7be45b6d89fc2f916,2.35764563736,1,0.999337981382,-0.408825574301,3,6,0.842639593909,0.0,0.0,0.157360406091,-0.0678369861024,0.643990776979,-0.219462317809,-0.390372723381,-0.344412232047,-0.0752149604578
0da27cbc7c1b2d4719ecd09d7e6d3dfc,1.78870626172,1,0.999920850329,1.1854030507,1,11,0.0,0.999729607932,0.0,0.000270392068499,-0.0945531886691,-0.153416085375,-0.256133269606,13.60741693,-0.344412232047,-0.10882932491
9f1f891d62fa5e6357f5268f01b60298,3.17805383035,1,0.999392265515,2.63056588667,10,22,0.153857156479,0.0,0.843615905407,0.00252693811386,-0.0326201736281,-0.2863172291,0.456741196941,-0.390372723381,3.91960073567,-0.0488036741029
1cc0a11cf7167ff6c17d6f4892b0cab4,3.17805383035,0,0.973393919366,6.54314056132,14,16,0.713013411567,0.048281642917,0.237112321878,0.00159262363789,-0.014404580969,0.776891920705,7.2603073019,2.51720998139,2.38234863207,-0.0211918747318
544c2a0c27cf0d44faba97457496cdc2,2.86744049912,1,0.998645026159,-0.31944461542,3,9,0.0247524752475,0.476485148515,0.498762376238,0.0,-0.096981934357,-0.2863172291,-0.251715082642,0.0954863657415,-0.247294721818,-0.112430863958
ce010bcf2f100a60f9956c28d1afc249,2.26392311326,1,0.999309058779,-0.399463248002,3,4,0.64367816092,0.226053639847,0.0,0.130268199234,-0.0593363761948,-0.153416085375,-0.219020499113,-0.315916395437,-0.344412232047,-0.0716134214094
82c53b9486c80ec34fd5a49951b4327a,1.73094399668,1,0.97141743766,-0.365963674216,1,2,0.0,0.989795918367,0.0,0.0102040816327,-0.0909100701373,-0.2863172291,-0.256133269606,0.221683531747,-0.344412232047,-0.106428298877
c839b68d4c723230b8c69d38dfced2bf,3.1202915653,1,0.996514185188,0.560321483935,12,30,0.343301084726,0.141747288185,0.503518029903,0.0114335971856,-0.00468959821747,-0.0205149416489,0.26123642381,0.829953871895,0.483375975488,-0.0187908486995
666dcaf6ee3a6c5eaaeceac2a0d67ccf,3.00476703521,1,0.999551339572,-0.0750001272225,3,5,0.120209762001,0.397741024607,0.47519160952,0.00685760387253,-0.07633759601,-0.2863172291,-0.190302283851,0.853931333436,-0.0605302790701,-0.0920221426837
d29a2537506acb8d22df2fe03137409b,3.17805383035,1,0.999068526563,0.032520338861,4,4,0.00902302426882,0.108587429994,0.882389545737,0.0,-0.096981934357,-0.2863172291,-0.249726898509,0.0500553859795,0.339025135222,-0.112430863958
475d201acbe92394e71735149aca875c,2.92520276417,1,0.777359883658,-0.32866065537,4,3,0.897986577181,0.102013422819,0.0,0.0,-0.096981934357,-0.2863172291,-0.10834491568,-0.294462877216,-0.344412232047,-0.112430863958
ebfc1b218dcbf924f2f4142cf34415f6,3.1202915653,1,0.998278113032,0.591773048843,10,27,0.472218274833,0.0912320591161,0.421770640898,0.0147790251528,0.0293128414129,-0.2863172291,0.477948494365,0.419813082376,0.370835337083,0.01242248972
fa318f7bb28b3c0322a6ce46322cbdb9,3.17805383035,1,0.999199738149,2.08140693473,5,16,0.317131242741,0.256271777003,0.419918699187,0.00667828106852,0.0341703327886,0.378188489528,0.950252680754,5.17870821245,1.39816026539,0.0256281328974
59c1439062a5ec6f00194602f10a16e9,1.11343211326,1,0.998197078194,-0.398292957215,1,4,0.0,0.0,1.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.390372723381,-0.279586896435,-0.112430863958
a6c449a8367acfa6fe8e9cbb2c8b6127,3.1202915653,1,0.842787417277,-0.0119507110565,10,13,0.43676975945,0.141924398625,0.410996563574,0.0103092783505,-0.0629794947266,-0.153416085375,0.0246425119191,0.130821572223,-0.0561925242708,-0.0764154734739
d95b3b217b4b16bb99d0480f65f933c7,3.17805383035,0,0.703328502858,0.699439801275,9,4,0.830824649428,0.0786054290493,0.0861958059951,0.00437411552811,-0.0726944774782,1.57429878306,1.17049930088,0.380691960915,-0.182951358962,-0.0716134214094
af257dc17cd9d5d45d5cafb3027b2fc8,3.00476703521,1,0.999408539247,-0.23372081525,4,2,0.006456241033,0.424677187948,0.512195121951,0.0566714490674,-0.00104647968565,-0.2863172291,-0.254145085472,0.356714499373,-0.172347958341,-0.0175903356834
58aef7e0dc8563d23aa0d68e74b0570b,1.78870626172,1,0.996521221451,-0.415847319024,1,3,0.0,1.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.202338946032,-0.344412232047,-0.112430863958
638660d96982087ff4d47c4d86890cea,1.27189908381,1,0.997683008987,-0.424185640884,1,3,0.0,0.0,0.923913043478,0.0652173913043,-0.0884813244494,-0.2863172291,-0.256133269606,-0.390372723381,-0.323928389939,-0.105227785861
80a0f2a4cbab349993a35d777efbd72d,2.69415370398,1,0.944951009055,-0.357332779659,3,6,0.0364298724954,0.510018214936,0.451730418944,0.00182149362477,-0.0957675615131,-0.2863172291,-0.251715082642,-0.0370206585645,-0.284647610368,-0.111230350942
68787f0f992e9a3089d75e7a3cd9c6f8,1.87783824041,1,0.860227070455,-0.414530741889,2,4,0.120253164557,0.879746835443,0.0,0.0,-0.096981934357,-0.2863172291,-0.251935991991,-0.214958662633,-0.344412232047,-0.112430863958
1349a2263031e1e44c6271fe32d67498,1.53777915027,1,0.999797644271,-0.428720517685,2,1,0.0491803278689,0.0,0.590163934426,0.360655737705,-0.0702657317903,-0.2863172291,-0.255470541561,-0.390372723381,-0.335736722448,-0.086019577603
a97cabc85716d81cba1edc47bad5eb79,1.86367998734,1,0.996973452171,-0.425355931671,6,4,1.0,0.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.237576884359,-0.390372723381,-0.344412232047,-0.112430863958
1751743abcf06161f42bd2cfeefbdd58,3.06252930025,1,0.998320962874,-0.158968491211,4,3,0.162729658793,0.00314960629921,0.780577427822,0.0535433070866,0.026884095725,-0.2863172291,-0.187651371673,-0.38280089342,0.0139345116513,0.0100214636877
badc41a91942cc1b166ae709e6774942,2.69415370398,1,0.95628968757,0.772582975482,2,13,0.00326362867158,0.00749425843104,0.988516862081,0.000725250815907,-0.0896956972933,-0.2863172291,-0.250168717205,-0.312130480457,1.62637436511,-0.105227785861
e36a97ea7013395a225b08e6464a63c8,2.94700477016,1,0.99508502783,0.927353932102,7,3,0.830564784053,0.047476154753,0.119172650305,0.00278641088844,-0.0654082404145,-0.2863172291,1.45591417872,0.168680722025,-0.0764353800009,-0.0812175255385
c04f60141dfad1f12c5075e6abdb5927,2.83148024007,1,0.869077616631,-0.341680140379,3,9,0.0106707317073,0.516768292683,0.471036585366,0.0015243902439,-0.0957675615131,-0.2863172291,-0.254586904169,0.0374356693789,-0.269947441326,-0.111230350942
6983e6c02f4a2b223ba91b2238ae3e81,2.92520276417,1,0.999661883669,-0.102501960724,9,3,0.76778699258,0.185945002182,0.0,0.0462680052379,0.026884095725,0.245287345802,0.132446273826,0.147227203804,-0.344412232047,0.0148235157522
2caa8090d4b88af2590d764b73e8097f,0.173205206749,1,0.993518518968,-0.43749769859,1,1,0.0,0.0,0.0,1.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.390372723381,-0.344412232047,-0.111230350942
8f2ebb3762246e5a294b3265adb9feb1,3.00476703521,0,0.993402079173,-0.144925001764,5,9,0.454772613693,0.249375312344,0.282858570715,0.0129935032484,-0.0654082404145,-0.2863172291,-0.0551057627705,0.239351134988,-0.208013942247,-0.0812175255385
b1ed30cbb96eab2812146dadf0a0a0e5,2.64766546413,0,0.994309273305,-0.344898440044,1,3,0.0,0.296529968454,0.703470031546,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.15312205129,-0.236932307575,-0.112430863958
7c1c4fe8e2f843f56517895b99420c67,3.17805383035,1,0.985796727824,0.375561825889,9,21,0.0863464651916,0.0604425256341,0.848893685915,0.00431732325958,-0.0957675615131,0.112386202077,-0.150096782484,0.0336497543987,0.792802484505,-0.0836185515708
aed67c4e03ad59a5877d487246c39bf4,2.92520276417,1,0.952901410259,4.46806870909,1,25,0.0,0.0718353958551,0.928164604145,0.0,-0.096981934357,-0.2863172291,-0.256133269606,2.6497170057,7.15652976147,-0.112430863958
6eefc21a484999e605da60e786f0f059,1.50127718532,1,0.985115854649,-0.404583270197,7,2,0.849557522124,0.0796460176991,0.0486725663717,0.0221238938053,-0.0945531886691,0.112386202077,-0.213718674757,-0.3676572335,-0.341761381892,-0.106428298877
6cc92d30cbcc8c4d9a288dec71671c71,2.98296502922,0,0.999735792452,-0.067393237105,5,12,0.0478071908337,0.0,0.943500592651,0.00869221651521,-0.0787663416979,0.643990776979,-0.229403238477,-0.390372723381,0.231063237994,-0.086019577603
69097566dcadf9fe31e86b9d0b3e44b5,3.17805383035,1,0.997131357365,0.821442615852,15,22,0.196932729174,0.196119437667,0.603462298129,0.00348553502963,-0.0629794947266,-0.0205149416489,0.118308075543,1.7398354388,0.907271013931,-0.0764154734739
8fabaa39751b15a03eac2a5505f5423e,0.456334432293,1,0.996750704715,-0.437058839544,2,2,0.75,0.0,0.0,0.25,-0.0957675615131,-0.2863172291,-0.255470541561,-0.390372723381,-0.344412232047,-0.111230350942
05ad6e23f3f2729b104a3cdb7fdd34f4,1.23426786608,1,0.701081263947,-0.433255394486,1,3,0.0,0.2,0.8,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.38280089342,-0.338628558981,-0.112430863958
1813554acb23dcef38e38578284369be,3.00476703521,1,0.96215189058,-0.223919629907,1,9,0.0,0.00616016427105,0.990417522245,0.00342231348392,-0.0909100701373,-0.2863172291,-0.256133269606,-0.37901497844,0.00429505654178,-0.106428298877
494a675528ed959c34646346b84af4de,2.84563849313,1,0.771685263262,-0.294429649842,3,10,0.0449438202247,0.384065372829,0.566905005107,0.00408580183861,-0.0945531886691,-0.0205149416489,-0.246413258286,0.084128620801,-0.210664792402,-0.107628811893
4abc6d6d8b9c71086c68725b2d715486,0.51409669734,1,0.958782130664,-0.436766266847,3,2,0.666666666667,0.0,0.0,0.333333333333,-0.0957675615131,-0.153416085375,-0.255249632213,-0.390372723381,-0.344412232047,-0.110029837926
36afcd5e70baa9b283a908b6973cfd9d,2.53214093403,1,0.951288780453,-0.355284770781,1,2,0.0,0.220248667851,0.779751332149,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.233888237533,-0.238619212219,-0.112430863958
527b6e0ef8e046067e68f9fa1c37feff,3.00476703521,1,0.965276202865,-0.0991373747106,6,3,0.623595505618,0.0911840968021,0.28176318064,0.00345721694036,-0.0872669516055,-0.2863172291,0.0626389198044,-0.124096703108,-0.187289113761,-0.102826759829
2618f9a486985d9069afe291ea29b2d5,3.1202915653,1,0.999919410659,1.64357189393,6,7,0.593589653476,0.118015041822,0.287903282491,0.000492022211288,-0.0945531886691,0.378188489528,1.6094461757,1.72847769386,0.642667971173,-0.104027272845
df280fe4092f523ac6a1bc9bb51e8755,3.1202915653,1,0.996119173695,0.654383605964,4,16,0.188211654387,0.0,0.754052243804,0.0577361018084,0.400910931659,2.50460678914,0.0542443645739,-0.390372723381,1.01210008825,0.404990245996
7b901930d4c606a8e6120330efda0efa,1.05500827669,0,0.854775855693,-0.435303403363,2,1,0.375,0.5625,0.0,0.0625,-0.0957675615131,-0.2863172291,-0.254807813517,-0.37901497844,-0.344412232047,-0.111230350942
1ad73469edebe93b51a37468063e10c5,3.17805383035,1,0.999100423313,0.838996977661,10,14,0.829723845537,0.170276154463,0.0,0.0,-0.096981934357,-0.2863172291,1.3434713205,1.48491716346,-0.344412232047,-0.112430863958
577c44f0ca5448abecf9ad09f168ff70,3.17805383035,1,0.98989313862,0.522872178741,8,23,0.56366128541,0.227078891258,0.203929332927,0.00533049040512,-0.0629794947266,0.643990776979,0.561452227974,1.49122702177,-0.0217314722541,-0.0704129083933
62bc7b122e61029b075dd8355df674bd,2.94700477016,1,0.998189621893,-0.312569157045,3,7,0.831578947368,0.160233918129,0.00818713450292,0.0,-0.096981934357,-0.2863172291,-0.0990667230565,-0.217482605953,-0.342725327403,-0.112430863958
a62fdf4d72822130615eca6d0eaf3741,2.69415370398,0,0.991446642433,-0.16833081751,2,3,0.00162954915807,0.0287887017925,0.965236284628,0.00434546442151,-0.0872669516055,-0.2863172291,-0.255470541561,-0.323488225398,0.0838205611958,-0.102826759829
61132057a80a71d70678d107dde18a6d,2.88924250511,0,0.230758984079,-0.332610386778,7,5,0.825905292479,0.0724233983287,0.0961002785515,0.00557103064067,-0.096981934357,-0.153416085375,-0.125134026141,-0.324750197058,-0.327784171983,-0.107628811893
6a0beb7cd5212c48e3f8f191cfb9f623,0.872948475842,1,0.869690198138,-0.433401680834,1,2,0.0,0.0,0.724137931034,0.275862068966,-0.096981934357,0.776891920705,-0.256133269606,-0.390372723381,-0.339351518115,-0.102826759829
90c6346b9ad993ba619bb94cac2e8613,3.1202915653,1,0.99899948662,-0.0552514701867,1,10,0.0,0.17597551645,0.82402448355,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.190134240246,0.174672425603,-0.112430863958
536ca3b1c9f335243c843116370df82a,1.42776018961,1,0.903961903628,-0.408533001604,1,1,0.0,0.0,1.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.390372723381,-0.296455942877,-0.112430863958
1cbb411020835cae80720eb1b886099d,0.286835983056,1,0.999332946145,-0.437351412241,1,1,0.0,0.0,0.0,1.0,-0.0957675615131,-0.153416085375,-0.256133269606,-0.390372723381,-0.344412232047,-0.110029837926
a104ed32bdebb978f9deb6bd7c9e2570,3.1202915653,1,0.939253377526,0.098788054692,5,10,0.214616853013,0.0777202072539,0.707662939733,0.0,-0.096981934357,-0.2863172291,-0.0822776125955,-0.0307108002642,0.280947418187,-0.112430863958
7a9f28d09c96c3e187a582f88e5a6389,2.73011396304,1,0.999346817043,-0.252299181499,5,3,0.0220994475138,0.0,0.977900552486,0.0,-0.096981934357,-0.2863172291,-0.249947807857,-0.390372723381,-0.045830110028,-0.112430863958
44920c0142d8ec31db42d4292a10fb28,3.06252930025,1,0.715466388428,0.318071290963,6,9,0.0811072396438,0.00290360046458,0.910181958962,0.00580720092915,-0.0629794947266,-0.0205149416489,-0.163572252722,-0.37144314848,0.788705716083,-0.0764154734739
9a7800f1fe828d5537ba84f347d2236c,0.636514168295,1,0.988905854591,-0.436473694151,1,1,1.0,0.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.25436599482,-0.390372723381,-0.344412232047,-0.112430863958
5daae7ba83d6f0be2901d9e0c11064a7,3.1202915653,1,0.994717755328,-0.011072992966,3,3,0.878943758573,0.0305212620027,0.076817558299,0.0137174211248,-0.0484070205994,-0.2863172291,0.310057389756,-0.278057245635,-0.290431283433,-0.0644103433126
b1809065637259ec0134d42b78ab9458,3.1202915653,1,0.9985489962,0.0278391757118,8,11,0.474544311754,0.372407291012,0.131678189818,0.0213702074167,-0.014404580969,-0.2863172291,0.0774398461319,1.10506369379,-0.243438939774,-0.0307959788609
d2bc255ada181289ff0924c264be7359,2.78499200021,1,0.998007548656,-0.172426835265,1,6,0.0,0.26971869829,0.73028130171,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.226731418388,-0.0253462679202,-0.112430863958
66d115a63373eb3ab198b5065f888828,3.1202915653,1,0.999653224595,0.0872314331674,7,11,0.122630992196,0.222686733556,0.592530657748,0.0621516164994,0.16410822709,0.776891920705,-0.158933156411,0.617942633005,0.167924807027,0.15528353864
8e632a16c138f168cdea2dee19c3f9af,0.674975446835,1,0.999730289332,-0.436619980499,1,1,0.0,0.0,0.0,1.0,-0.096981934357,0.643990776979,-0.256133269606,-0.390372723381,-0.344412232047,-0.104027272845
34f3aacccdb68671075d2b90a1a5ec6b,0.286835983056,0,0.937164238252,-0.437351412241,2,2,1.0,0.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.255691450909,-0.390372723381,-0.344412232047,-0.112430863958
37abb5319ab0473fd7e979150ae3e78f,2.84275426526,1,0.999685380833,-0.0305290773049,1,6,0.0,0.197987782968,0.802012217032,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.304973661311,0.193469363067,-0.112430863958
b4ea7c5c54dbf703a573d98217d68d28,3.1202915653,1,0.999433869338,-0.0510091660827,3,6,0.218690881574,0.0,0.299659477866,0.48164964056,0.111890194801,-0.2863172291,-0.128447666363,-0.390372723381,-0.153551020877,1.41582220558
747e06ce65a70e87a6a6fffe20344c47,3.17805383035,1,0.997200938526,0.46947766157,13,4,0.688437348815,0.281728753427,0.0149975810353,0.0148363167231,0.0135259944416,-0.153416085375,0.686928737735,1.81429176674,-0.322000498917,-0.00198366647364
9695ae7b2d76d2ad4f038ce1126780e8,3.1202915653,0,0.999217998537,0.298176347579,6,12,0.359045725646,0.0,0.639562624254,0.0013916500994,-0.0921244429812,0.112386202077,0.14282901319,-0.390372723381,0.43084094514,-0.104027272845
9516adb0be01e723f37e80a2c4d410dd,3.17805383035,1,0.999660262184,1.02975437599,14,6,0.98026119031,0.0134582793341,0.000598145748181,0.00568238460772,-0.035048919316,0.511089633254,1.91606835096,-0.220006549273,-0.342966313781,-0.0440016220383
7b0b77099f59c884ef539ad3b9aaa34b,2.23857008375,1,0.999076526287,-0.325442355705,1,13,0.0,0.569752281617,0.0,0.430247718383,0.297689239924,0.378188489528,-0.256133269606,0.161108892065,-0.344412232047,0.283738431366
4a1a5d3562b444da570b7f4fbac4a516,3.1202915653,1,0.945310557494,0.783700737961,2,7,0.000718648939993,0.0029943705833,0.995089232243,0.00119774823332,-0.0896956972933,-0.0205149416489,-0.254807813517,-0.358823431879,1.65770259421,-0.100425733797
2ada15a9e572d2d08664394192abffc5,2.29988337232,0,0.920992335359,-0.378398013831,1,3,0.0,0.935802469136,0.0641975308642,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.0879145357812,-0.338146586226,-0.112430863958
14a9ce0cf7c6cccf2743b59a559ec42d,2.78499200021,1,0.99846618103,-0.156627909637,1,12,0.0,0.330036439355,0.669963560645,0.0,-0.096981934357,-0.2863172291,-0.256133269606,0.409717309096,-0.0342627638965,-0.112430863958
7f87f252d30ef9205bdecadca0af50db,2.28981784866,1,0.998318575769,-0.271462693141,3,5,0.177816901408,0.00176056338028,0.819542253521,0.000880281690141,-0.096981934357,-0.2863172291,-0.211509581275,-0.387848780061,-0.120053914372,-0.111230350942
6298f790167b7fd116dc28642b91034f,2.47437866899,1,0.987606244592,-0.247910591046,1,1,0.0,0.0,0.996915959907,0.00308404009252,-0.0921244429812,-0.2863172291,-0.256133269606,-0.390372723381,-0.0328168456301,-0.107628811893
be9105ee3667cca326edb267a1f7718c,3.17805383035,1,0.98040464085,-0.010341561224,3,4,0.225265320096,0.0150633344745,0.337897980144,0.421773365286,-0.0253339365645,1.17559535188,-0.11077491851,-0.334845970338,-0.106558677218,1.36660117192
8c36013aa75d111ba6fc96994e83cf6d,1.73094399668,1,0.998979338779,-0.408240428907,1,1,0.0,1.0,0.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.136716419709,-0.344412232047,-0.112430863958
18d272fe7f52f69611bc9c8b09f6ea09,1.36999792457,1,0.245463023397,-0.421698772961,1,3,0.0,0.0,1.0,0.0,-0.096981934357,-0.2863172291,-0.256133269606,-0.390372723381,-0.318144716873,-0.112430863958
321f175322864f159e7d3c11a87b0f15,2.69415370398,1,0.99560020314,-0.408679287952,6,13,0.292929292929,0.272727272727,0.373737373737,0.0606060606061,-0.096981934357,-0.2863172291,-0.243320527412,-0.322226253738,-0.326579240094,-0.0980247077644
1ab2c9bb187e65de4251653eb1845dd6,3.00476703521,0,0.273244122247,-0.304962266927,7,5,0.986769570011,0.0,0.0,0.013230429989,-0.0836238330736,-0.153416085375,-0.0584194029931,-0.390372723381,-0.344412232047,-0.0980247077644
