,_entropy_hour,_label,_rate,_total,cnt_firmware_ver,cnt_payload_ip,cnt_profile_id,condition_updated,payload_lastwill,payload_malf_false,payload_malf_true,ratio_offline,ratio_online
55eb5bfcdbf88ac4b96f7bbf35c0f1e3,1.39852865946,1,0.974536610257,-0.136910297443,3,2,2,37,2,45,0,0.0666666666667,0.933333333333
d4a7df1ff7dca401dc73be66255854b7,1.26500137527,1,0.999674060716,-0.163336547635,4,5,1,0,7,25,0,0.32,0.68
24dd5545e09cad4681e546f6ba424941,0.872948475842,0,0.709490249031,-0.172585735202,2,2,2,0,8,18,0,0.444444444444,0.555555555556
a705c65d202563f0d94363d5411c0832,2.52086690884,1,0.765469287329,0.0560013289631,3,5,2,0,105,191,0,0.549738219895,0.450261780105
0d58aaed1889554fd3ff512ff0b1dd58,0.56608573896,0,0.999653939905,-0.18051361026,5,1,1,0,2,12,0,0.25,0.75
bfdb9f0a35c46db43a43a3ac02418088,1.88435274055,0,0.579264396251,0.0427882038668,3,2,3,176,2,181,0,0.0110497237569,0.988950276243
9d9281aceac20020bafa93be2664cdc4,0.623848004006,0,0.642691336271,-0.187120172808,2,2,1,0,2,7,0,0.285714285714,0.714285714286
710b045de66989e1454e8686b1b446a4,0.623848004006,1,0.999055576006,-0.187120172808,2,2,2,0,2,7,0,0.285714285714,0.714285714286
de940382de73f66b78ac465f943e09d5,1.15022288957,0,0.999355221458,-0.167300485164,2,2,1,0,7,22,0,0.363636363636,0.636363636364
93559d314515fda866d264662338f4ed,0.815186210796,0,0.999348080118,-0.18183492277,3,3,1,0,1,11,0,0.181818181818,0.818181818182
0af4b452568d20977dff5fcd52d69bc3,1.63049274367,1,0.9998627239,-0.130303734894,9,3,2,18,4,50,0,0.2,0.8
0c55c187e369cee5edae040bba8fa4d5,2.07292704154,1,0.999856181968,0.24494901784,7,8,2,302,6,334,0,0.0389221556886,0.961077844311
fd7c64571c5560ecb8e9c440ff9ebfae,0.51409669734,0,0.591272050849,-0.188441485318,2,3,2,0,2,6,0,0.333333333333,0.666666666667
56c125a2083978fd1f92d706d6637edd,2.17792359083,0,0.955890365247,-0.00477904647978,3,2,2,95,23,145,0,0.165517241379,0.834482758621
1f9bc1607554a1d91d3e2a815241b973,1.39593684008,1,0.999043518415,-0.160693922616,7,4,2,0,3,27,0,0.296296296296,0.703703703704
403068377470db2d13dcd81a099b8045,2.00752102357,0,0.671097089459,0.0850702041749,2,11,2,189,11,213,0,0.056338028169,0.943661971831
7e2151594476ef5a4bbb25272ce13bce,2.00752102357,1,0.998328932409,-0.0338479216916,2,2,2,109,6,123,0,0.0569105691057,0.943089430894
8528f5c4ba32b3490aa517cfda656573,2.36173836677,0,0.998370204772,0.0797849541364,8,3,2,168,11,209,0,0.0813397129187,0.918660287081
06c280e450dded35055222a555b3b6fc,1.55092847263,1,0.995609993509,-0.142195547481,1,3,1,0,15,41,0,0.365853658537,0.634146341463
b5bf440ab9d5c73d5ea30e33799b6bf1,1.96867653663,1,0.999941755313,0.00711276610687,8,2,2,113,6,154,0,0.0714285714286,0.928571428571
d92f1bc16f29f30669bacb02bad19fba,0.731515108415,0,0.998177239054,-0.183156235279,1,2,2,0,5,10,0,0.5,0.5
928988b51202b439892b7068a79cb0e3,0.896541306141,1,0.994644146163,-0.176549672731,2,5,2,0,6,15,0,0.466666666667,0.533333333333
480599c7c12d1d8478a1015b98f742a0,1.90970577006,1,0.99980965166,-0.0457397342782,6,2,2,78,6,114,0,0.0964912280702,0.90350877193
305081f7fd8e1195b3cabf5966503762,0.936599518718,0,0.761872589919,-0.176549672731,2,1,1,0,4,15,0,0.333333333333,0.666666666667
36b95bb2dba861bc3eea6d39dd0537c7,1.84952173427,1,0.995785963768,0.108853829348,2,2,2,204,11,231,0,0.0562770562771,0.943722943723
627edfcdfa6c55d857b7e253bb35edc8,1.5756147065,1,0.998400234287,-0.139552922462,2,3,1,0,15,43,0,0.348837209302,0.651162790698
8bf06f3454b2d5e904ba90fa49e9e81a,0.344598248103,1,0.998211800864,-0.191084110337,1,2,1,0,1,4,0,0.25,0.75
074bd4930f8511d293e78df125e2cd9a,0.882383053075,0,0.998445159254,-0.158051297597,2,2,2,24,1,29,0,0.0689655172414,0.931034482759
3db947519602416432166d7168574d5e,2.15249131257,1,0.996913450495,-0.0470610467879,1,3,2,55,28,113,0,0.247787610619,0.752212389381
35e2124cbbfa9f1a222559ed385eb1c6,1.60318516824,0,0.999651236586,-0.14615948501,3,14,2,0,11,38,0,0.342105263158,0.657894736842
8af73dc7c491430044d4aabcca0573bc,0.615990578321,1,0.996840275776,-0.156729985087,1,2,2,28,1,30,0,0.0333333333333,0.966666666667
5c41a961ae4a6076fed32ab68c3262a4,0.789277373461,1,0.965217771779,-0.148802110029,1,2,2,34,1,36,0,0.0277777777778,0.972222222222
7ea4d7919035c9a2c2a0da13793f22bf,1.66094743329,1,0.996915659906,-0.136910297443,2,2,2,0,8,45,0,0.177777777778,0.822222222222
d5553696e512c7cd247c4e854d424535,1.22235763645,1,0.97436606007,-0.10916273474,3,2,2,0,5,41,25,0.106060606061,0.893939393939
4a9e0454aaf2cd859c1b0c415387d1c3,2.3475801137,1,0.998770293074,0.131316142012,3,3,2,203,18,248,0,0.0806451612903,0.91935483871
9b3ced6450d4de2c12feae40d6061952,1.31637256904,0,0.993851854423,-0.164657860145,1,13,2,0,7,24,0,0.291666666667,0.708333333333
778db84d5e17b737bb55eaf6d146c626,0.286835983056,1,0.94893063724,-0.193726735356,1,2,2,0,1,2,0,0.5,0.5
39f00117d134254c93afeaa06f3fccbf,1.61541946658,1,0.998057700173,-0.135588984933,2,11,2,0,27,46,0,0.608695652174,0.391304347826
fce429edc1e33a866105422794c44d4a,2.38354037276,1,0.993212193417,0.0493947664149,1,2,2,82,34,186,0,0.182795698925,0.817204301075
210ebce14bd4f7cfe02985efac04014b,2.10311884484,1,0.998717052556,-0.0193134840857,2,11,2,0,55,134,0,0.417910447761,0.582089552239
47b8f1017a56cd980e58176732f21828,1.2583178955,1,0.985834526778,-0.10916273474,1,2,2,59,3,66,0,0.0454545454545,0.954545454545
76b5b224c0e2668f28ce48e56432f390,0.456334432293,1,0.996027872531,-0.188441485318,1,3,2,0,3,6,0,0.5,0.5
b687b218fb3d37f6dabb77d3aea8f7eb,1.66703888873,1,0.999585811928,0.000506203558734,2,5,2,135,6,149,0,0.0469798657718,0.953020134228
77dc4fcd63d23254ca462cff18cf3a4e,0.56608573896,1,0.98872282432,-0.188441485318,1,2,1,0,3,6,0,0.5,0.5
f6f5396cf4dfe01b682c9ae2b0a7923b,1.90327051866,1,0.998628078716,-0.0602741718841,2,20,2,51,25,103,0,0.252427184466,0.747572815534
cb25f5c21d8e9bf7671cb48658355df6,1.1906638541,0,0.999894420792,-0.160693922616,6,7,2,0,10,27,0,0.481481481481,0.518518518519
519851d29040dbd4d47cea221d68e180,0.681610269053,0,0.997870245789,-0.179192297751,2,2,2,0,7,13,0,0.538461538462,0.461538461538
b18979539b5c0c58f9f39cf31eca1b2b,2.12659657718,0,0.99872799455,-0.0166708590664,2,2,2,56,26,136,0,0.198529411765,0.801470588235
258c505c014a0ec0765b420baf9c7cd2,0.872948475842,1,0.998236392369,-0.177870985241,3,4,1,0,5,14,0,0.357142857143,0.642857142857
3dd08299a875a4848097104b12ef3e18,2.32577810771,1,0.990584642279,0.0414668913572,2,68,2,0,77,180,0,0.433333333333,0.566666666667
7b53661bf10a15f006b4683c1be42905,1.65517897753,1,0.991571069196,-0.126339797365,2,2,2,39,5,53,0,0.11320754717,0.88679245283
55a74a6d7535e4cc285be8ed72102814,0.802818782038,1,0.998844937271,-0.18183492277,2,1,1,0,3,11,0,0.363636363636,0.636363636364
447dc58121065e1b8253f06c5f4175ee,1.63860372141,1,0.938843205505,-0.140874234971,3,2,2,0,14,42,0,0.380952380952,0.619047619048
094969af4fc55a044a71ab390148eae7,0.779225951739,1,0.999880151535,-0.18051361026,4,2,3,0,2,12,0,0.333333333333,0.666666666667
dab9c5718007c141b823dc342e004ecb,1.80303349442,1,0.999169734833,-0.10916273474,3,2,2,39,11,66,0,0.19696969697,0.80303030303
d853d68cbd6135125fa93f5e8b0e952d,2.15249131257,1,0.999833767774,0.193417829964,9,2,2,263,5,295,0,0.0372881355932,0.962711864407
26b78a6951c4bbca8f230891f202d56a,1.28300412937,1,0.999378649012,-0.114447984779,2,5,2,52,4,62,0,0.0806451612903,0.91935483871
3dbe8dca40a3f83d5f20d07a23c535fb,2.30109187385,1,0.99807052741,0.0586439539823,2,57,2,0,75,167,26,0.39378238342,0.60621761658
b2ab6c8c3bb50323315d07acc3ef647d,2.49906490285,1,0.997955598647,0.140565329579,3,3,2,214,19,255,0,0.078431372549,0.921568627451
75e13d5c21c0d0ecd1f38171884ef077,0.997907583168,1,0.914137604154,-0.148802110029,1,3,2,30,3,36,0,0.0833333333333,0.916666666667
1f136e49a372f875ef9e267868ca0b32,0.709713102424,1,0.968950131748,-0.135588984933,1,2,2,44,1,46,0,0.0217391304348,0.978260869565
1ff034ab8d5f481cb9cd0c72cb557943,2.67235169799,1,0.999672303299,0.336119581004,5,15,2,307,44,403,0,0.116625310174,0.883374689826
0f50716fd18b25fc5dca78718df3d774,0.286835983056,1,0.977649621429,-0.193726735356,1,1,1,0,1,2,0,0.5,0.5
e219f29c59f4466d734beca46f361dd7,2.21025357762,1,0.996649681752,0.0084340786165,7,8,2,104,16,154,1,0.135483870968,0.864516129032
a84784887ab5523b103a2f6c42f067b4,0.731515108415,0,0.989340872941,-0.18051361026,2,3,1,0,5,12,0,0.416666666667,0.583333333333
8cc02031485f609fcbfbf16775a26fc0,0.872948475842,0,0.369015884271,-0.162015235125,2,2,2,23,1,26,0,0.0384615384615,0.961538461538
7dacfa7cc869f682cc47c8a5aea9708a,1.36925188018,1,0.994985310842,-0.140874234971,2,14,2,5,18,42,0,0.452380952381,0.547619047619
6885aaff2c63580b318b1b2162e5aa2e,1.3843704064,1,0.987983989897,-0.0721659844708,2,2,2,87,2,94,0,0.031914893617,0.968085106383
0337bac20de8b4a97b51d8366edaa832,0.789277373461,0,0.957722276062,-0.179192297751,1,2,1,0,6,13,0,0.461538461538,0.538461538462
742690ff4e62f70a23ff32580310b1ab,1.39593684008,1,0.999711111721,-0.14615948501,6,3,2,0,13,38,0,0.447368421053,0.552631578947
cf3383d2a7aeb7feef5f963a3385f88b,2.45546089087,1,0.999918741519,0.13792270456,6,24,2,206,8,253,0,0.0474308300395,0.95256916996
1880e7e8d3174f16e46562f5c1c6aacc,1.09246062452,1,0.999626715664,-0.173907047712,4,4,1,0,4,17,0,0.294117647059,0.705882352941
160c7d52bd54923109635285e8d2135e,1.23267138848,1,0.986502982891,-0.118411922308,3,4,2,39,8,59,0,0.152542372881,0.847457627119
93eace09d865191ed574dd58cff30d6a,2.02280852941,1,0.998876875338,-0.0919856721152,3,27,2,0,29,79,0,0.392405063291,0.607594936709
97b060e040e2ed87a405ebd2ea6ab1cf,0.721463686693,1,0.998891583483,-0.185798860299,3,3,1,0,2,8,0,0.25,0.75
8bc56d1b8425948514948ade925a76a6,2.4631046438,0,0.997175404981,0.0560013289631,1,9,1,0,79,191,0,0.413612565445,0.586387434555
b7357d5000103b9556facbc5ce1068c2,1.88392969585,1,0.999804889328,0.178883392358,2,2,2,267,4,281,3,0.0176056338028,0.982394366197
81a6a998ec1d3bf3f244d110ad4d0678,2.15249131257,1,0.99645463774,0.013719328655,2,6,2,131,13,159,0,0.0880503144654,0.911949685535
59a0dc8f761fe87d6d232784c28eca38,1.90970577006,1,0.998081401123,-0.0972709221537,4,2,2,35,15,75,0,0.24,0.76
b2240dff26d143da882f888a9866ee3f,1.7100570147,1,0.994607736366,-0.127661109875,5,9,2,0,17,52,0,0.346153846154,0.653846153846
1842dbc25bf51ed79346ccfaa2c33e24,0.836988216786,1,0.984151714095,-0.0959496096441,1,2,2,74,1,76,0,0.0131578947368,0.986842105263
d971f607cdb1856b3796b1f5cef06a1e,1.21246586009,1,0.999150783992,-0.168621797674,6,3,2,0,5,21,0,0.380952380952,0.619047619048
d704de7062abc736862bd5b99f4677ea,2.21025357762,1,0.999501883512,0.0665718290401,2,16,2,166,14,199,0,0.0753768844221,0.924623115578
6972bb77fb2668c8b5fdd4bd1277584d,2.17503936295,1,0.999620683728,0.00182751606836,7,43,2,0,64,150,0,0.453333333333,0.546666666667
1196ee59fa3c99018a29bc15d70cd7ed,2.04348128262,1,0.995517428529,-0.0404544842397,2,2,2,0,55,118,0,0.466101694915,0.533898305085
a1a60347982e99b7cb62a97a7f7e6a04,2.32577810771,1,0.999529207905,0.235699830272,10,6,2,283,6,327,0,0.039755351682,0.960244648318
1eb239aab08541dcea0c2ba704e34b42,1.31223565952,1,0.7990594915,-0.127661109875,2,2,2,39,5,51,1,0.0961538461538,0.903846153846
caf43396a26de28ea6c65c387d37dfe6,0.961285752585,0,0.996337357465,-0.176549672731,2,3,2,0,7,15,0,0.533333333333,0.466666666667
ad5fd306bf5f1e934f2d828e5fcd5c85,0.731515108415,1,0.997808264429,-0.184477547789,3,2,2,0,1,9,0,0.333333333333,0.666666666667
f43310758901cb50d84439a830330c60,1.16597762023,0,0.984275921616,-0.127661109875,1,4,2,47,2,52,0,0.0384615384615,0.961538461538
4a06065650fad83be5685c195311e66a,1.31223565952,1,0.786414097326,0.106211204329,1,3,2,11,105,226,3,0.458515283843,0.541484716157
c24f2109ecb966593485c79bfe290b43,2.75191596903,1,0.999945951045,0.153778454676,9,13,2,113,58,264,1,0.241509433962,0.758490566038
eb67dfe402a089cd9d0aed4248f09cd7,1.63337697154,1,0.999711279877,-0.128982422385,4,5,2,0,18,51,0,0.372549019608,0.627450980392
0ce226330d950e73c477de534689f336,1.83899375347,1,0.989541126851,-0.0761299219997,2,2,2,75,7,91,0,0.0879120879121,0.912087912088
fa0f26913bf1bf5e2f87f7422661e8a9,1.87019448748,1,0.998911076966,0.0401455788476,3,2,2,161,6,179,0,0.0446927374302,0.95530726257
76d33547526e401f7d05de4277dd3be9,1.11714685839,0,0.999703988765,-0.173907047712,4,2,2,0,5,17,0,0.411764705882,0.588235294118
870d604242517b1246365d17f1792ee5,1.77070350763,1,0.99991260143,-0.102556172192,5,3,2,12,28,71,0,0.450704225352,0.549295774648
2b8891eb6a4c4919ea73ff260d3fa069,0.709713102424,1,0.997070027093,-0.176549672731,2,3,2,0,7,15,0,0.533333333333,0.466666666667
ef09dc70023765ad9e3351aaf6ad7f28,1.27022812514,0,0.958306097449,-0.139552922462,1,4,2,28,7,43,0,0.162790697674,0.837209302326
ab5b7d59585d0fa179cce808be2f0090,0.802818782038,1,0.999636150401,-0.18183492277,4,1,1,0,2,11,0,0.272727272727,0.727272727273
db28ba8422f0332463d505edca2c29b8,0.952512746879,0,0.999139229436,-0.171264422693,3,2,2,0,7,19,0,0.421052631579,0.578947368421
6b2d77f37d25235887c8c893d7ab7a35,2.49906490285,1,0.999764106392,0.17359814232,3,11,2,252,11,280,0,0.0464285714286,0.953571428571
ab7ca683eaafe446472aeb44c8be4e1d,1.03386784222,1,0.976502072521,-0.160693922616,1,1,1,0,8,27,0,0.296296296296,0.703703703704
ba0281aaa51bda74c204ef62afdd99ec,0.789277373461,1,0.992323673858,-0.175228360222,1,2,2,0,10,16,0,0.625,0.375
4371565e7ea842075755d05b7ffbc59d,1.51188441487,1,0.998663041587,0.00579145359724,1,8,2,131,10,153,0,0.0653594771242,0.934640522876
1f9118438efc652e97be8421acf8e073,2.24212110727,1,0.999858643498,0.295158893206,6,10,2,330,12,368,4,0.0430107526882,0.956989247312
a5f53f630acff9165e9ea43400383c52,1.81598324595,1,0.999485057931,-0.102556172192,2,3,2,0,35,71,0,0.507042253521,0.492957746479
d690e0273ad77ab5e9d5f13eef14f7e1,1.70455144527,1,0.997192301558,-0.103877484702,2,11,2,48,10,70,0,0.157142857143,0.842857142857
311e76fbf9c07f83d292b7294f45bfe8,2.44130263781,1,0.999411146564,0.196060454984,2,5,2,128,81,297,0,0.276094276094,0.723905723906
12edc3b951510783f514e27e12c73d58,1.09246062452,1,0.984879292859,-0.171264422693,3,9,1,0,4,19,0,0.210526315789,0.789473684211
057577978db832c35637373132c9f497,1.87206978465,0,0.764451157285,-0.10916273474,1,2,2,22,15,66,0,0.227272727273,0.772727272727
23ddb60837ac8fd5b14c57296b2da659,1.16597762023,1,0.995970230835,-0.0140282340472,4,2,2,131,1,138,0,0.0217391304348,0.978260869565
a07e2ede7eda7cb352771c17bc460a34,2.41661640394,1,0.998850635214,0.114139079387,1,2,2,0,141,235,0,0.6,0.4
46c62da719a3a596a2aaeea1fcc1aa08,0.976105577178,1,0.994508002278,-0.177870985241,4,4,2,0,3,14,0,0.357142857143,0.642857142857
98c4d5bea51e8a083ba77f6e590a6a1b,1.05566984821,0,0.590787514932,-0.139552922462,1,2,1,0,5,27,16,0.116279069767,0.883720930233
8b360e34f2a00e18cadf1243a9245e7a,0.881721481548,1,0.992911233138,-0.18051361026,2,4,1,0,2,12,0,0.166666666667,0.833333333333
35b0da233fcf2cb0d909f07fc09590ba,0.344598248103,1,0.999295175304,-0.189762797828,2,2,2,0,2,5,0,0.4,0.6
82a5096d883e468cb65e0e0b751623ae,0.894750481832,1,0.969246170842,-0.176549672731,2,5,2,0,7,15,0,0.533333333333,0.466666666667
d7c3cd3199126d4e549292ba1778bcfc,0.376770161256,1,0.999571858176,-0.188441485318,3,2,1,0,2,6,0,0.333333333333,0.666666666667
bc8a0bdcd31ec875919133f4c9adf91a,0.615990578321,0,0.994082340494,-0.184477547789,2,6,2,0,2,9,0,0.333333333333,0.666666666667
1e523770a244777593d699fe7f9959c7,3.17805383035,1,0.999650314088,3.04348891323,2,823,2,173,1072,2452,0,0.437601957586,0.562398042414
5f9535c8096b7e8932655fe627b650ac,1.8479694368,1,0.999779273225,0.155099767185,4,2,2,243,5,264,2,0.0263157894737,0.973684210526
61ac3a71fa03a9f593dc5150b6ecb739,1.50946264414,1,0.991715499236,-0.140874234971,1,3,2,30,6,42,0,0.142857142857,0.857142857143
a71df6302486b17c3467c28e75d58604,1.72998372352,1,0.996623916604,-0.11048404725,3,2,2,6,24,65,0,0.384615384615,0.615384615385
c536bfa1a8615013838a773d9081ee98,0.735621939759,1,0.983544105007,-0.184477547789,1,1,1,0,4,9,0,0.444444444444,0.555555555556
bd7419486135297c922341ab853c5716,0.778132548171,0,0.952774569075,-0.18051361026,1,8,1,0,4,12,0,0.333333333333,0.666666666667
20783674ab1f9198d9425e866b19d8f2,1.77070350763,1,0.997816005808,-0.0893430470959,1,2,2,63,9,81,0,0.111111111111,0.888888888889
2ddb9e20792df80fe2f7dba4cbe05d28,1.2688458763,1,0.993430368903,0.00711276610687,2,2,2,148,2,154,0,0.0194805194805,0.980519480519
468bf565b75efd61a3afabc8194f067a,1.1645953714,1,0.994138715281,-0.156729985087,6,7,2,0,10,30,0,0.466666666667,0.533333333333
501b0da7d9111af34c1d9905a71bbd93,1.38575265523,1,0.901506933164,-0.122375859837,2,2,2,0,31,56,0,0.571428571429,0.428571428571
a10f4c0a6f31f9fcb0fbf500f3fb16fb,0.709713102424,1,0.711768514386,-0.185798860299,1,2,2,0,3,8,0,0.5,0.5
13475f88fd8986f24db8f3aff644c7cb,1.5756147065,1,0.99927177937,-0.132946359914,1,3,2,0,22,48,0,0.458333333333,0.541666666667
78ad87a303c72c5dc959d22271529fcd,0.882383053075,1,0.998919200771,-0.179192297751,2,2,2,0,5,13,0,0.461538461538,0.538461538462
11e6ce981772d81c5294017c2e7d98a6,2.40534237875,1,0.997454891597,0.00579145359724,2,7,2,82,35,153,0,0.235294117647,0.764705882353
3c0ee2d9f839bd57fb0552999bf85bca,0.872948475842,1,0.994068033775,-0.134267672423,1,3,2,39,4,47,0,0.0851063829787,0.914893617021
95ffd93a547811fa7d4f29dec8b32698,1.21246586009,1,0.994454925485,-0.160693922616,1,2,2,0,13,27,0,0.481481481481,0.518518518519
3c5a9d637c6a31aa5987887d6701f24e,2.22031910128,1,0.998985494575,0.909569210182,2,2,2,70,34,343,494,0.0418160095579,0.958183990442
43966976eb817f360ab970902f564a64,0.544283732969,1,0.996300810337,-0.189762797828,1,2,2,0,2,5,0,0.4,0.6
b7e9f59738c3a5451dcfd3661aa76bf4,1.9298320497,1,0.996923613414,0.0216472037128,2,3,2,145,8,165,0,0.0545454545455,0.945454545455
c8d5d956e2ab956405615b432fc3d8c5,1.11810713154,0,0.225803377028,-0.171264422693,1,2,1,0,4,18,1,0.210526315789,0.789473684211
c0ad6f3c293ab5623a5496a90e8a62bb,1.35033410206,1,0.954907158614,-0.164657860145,4,3,1,0,5,24,0,0.291666666667,0.708333333333
1dd35464666e7886226361a1e42b1c12,0.51409669734,1,0.983893333063,-0.188441485318,1,2,2,0,3,6,0,0.5,0.5
747e06ce65a70e87a6a6fffe20344c47,2.22031910128,1,0.997200938526,0.260804767955,5,6,2,323,7,346,0,0.028901734104,0.971098265896
fd5cf187fc65e4119d5503e39b04ea7b,1.46585863216,1,0.984729204072,-0.123697172346,1,9,2,31,12,55,0,0.218181818182,0.781818181818
031e97dbc78caf32a0ce4f1ab7090bef,1.11714685839,0,0.950009829642,-0.140874234971,2,2,2,32,1,42,0,0.0238095238095,0.97619047619
0134090fd5e2d25954d1c5e789455afe,2.05112503555,1,0.993324813883,-0.0933069846248,3,1,1,0,34,78,0,0.435897435897,0.564102564103
1194972e3dfe5a8e40dd8595c92ae37f,1.09861228867,0,0.995229427524,-0.172585735202,3,2,2,0,7,18,0,0.444444444444,0.555555555556
3cebab84cd877aa365e52480872f67ab,2.08057079446,1,0.998598294293,-0.0906643596056,2,46,2,0,18,79,1,0.2375,0.7625
bcc140513fb2caf7b568dee34f00c437,2.44130263781,0,0.845455812251,0.0956407042519,2,2,2,128,45,221,0,0.20814479638,0.79185520362
784580b208f53cb6848d949d13d09140,1.35065710175,0,0.999378455092,-0.163336547635,4,2,1,0,4,25,0,0.2,0.8
f217339ef1c716cff8cd3b8cc1fd4f2c,1.39564443159,1,0.994855407362,-0.0615954843938,2,4,2,83,4,102,0,0.0490196078431,0.950980392157
eeb9adacc9457bdb5bd7b533657d659c,3.1202915653,1,0.999106540454,0.921461022769,6,4,2,0,15,489,357,0.0224586288416,0.977541371158
1e37465be71530cce0e435183e3c00e9,2.16664956564,1,0.999882540524,0.276660518071,5,13,2,300,27,358,0,0.0837988826816,0.916201117318
2520d9da6645948e2ac0dfd9d223de03,2.53502516191,1,0.999346487284,0.0123980161454,3,3,2,94,30,158,0,0.196202531646,0.803797468354
50b429ab825af3cb675c51a7e2f8c62c,0.623848004006,1,0.999319186633,-0.184477547789,3,2,1,0,3,9,0,0.333333333333,0.666666666667
291f0de66535239d684469bf5d529ba6,1.86442603173,1,0.998453889948,-0.10916273474,1,3,2,0,28,66,0,0.424242424242,0.575757575758
96a3e70e5b8b62bc192c43d24b741f01,0.674975446835,0,0.771301056968,-0.18183492277,1,6,1,0,5,11,0,0.454545454545,0.545454545455
803a65aace66197395a5a32a0ee8f0e0,0.544283732969,1,0.990376696306,-0.189762797828,3,3,2,0,1,5,0,0.4,0.6
f8b6d744262c8b7f7f738f9dc252dda1,1.42776018961,1,0.936495820161,-0.0959496096441,2,2,2,46,14,76,0,0.197368421053,0.802631578947
0867f99f27c04027b995240c0bf8aeda,1.50946264414,0,0.999051283356,-0.1448381725,2,2,1,0,13,39,0,0.333333333333,0.666666666667
306155d37245ee777a74d5c3037ae03f,1.42776018961,0,0.997960807873,-0.123697172346,1,4,2,0,21,55,0,0.381818181818,0.618181818182
e501253da52bc9baeb0b2259b5b71574,1.38575265523,1,0.998928765789,-0.114447984779,4,2,4,48,4,61,1,0.0806451612903,0.91935483871
f515c527919d99cae06219866c00b7d6,1.21246586009,1,0.999688753773,-0.159372610106,2,6,2,0,8,23,5,0.321428571429,0.678571428571
4e6b6d592adee340dd9feb5a6ba34170,0.286835983056,0,0.824691311576,-0.193726735356,1,1,1,0,1,2,0,0.5,0.5
fdba730af88f84b836d20d7911353598,2.40534237875,1,0.998496845401,0.128673516993,1,2,2,0,119,246,0,0.483739837398,0.516260162602
498461e2365c5dc823df6c98170b08d1,2.80967823408,0,0.51045085645,0.448431144322,3,12,2,168,138,488,0,0.286885245902,0.713114754098
93c2579629005653ac73dff3c998e82e,1.38575265523,1,0.974997854823,-0.152766047558,1,15,2,0,17,33,0,0.515151515152,0.484848484848
1333ed44763fc9bbe623c2c267beff60,2.2538575896,1,0.981582350406,0.024289828732,2,98,2,0,67,167,0,0.407185628743,0.592814371257
47daa5e9b4a0576b3f508e3a30a726a1,1.01289635349,0,0.592555065688,-0.167300485164,3,9,2,0,6,22,0,0.363636363636,0.636363636364
a369131a4bacf21d556fd67ddcef367c,1.07681028268,1,0.879229082112,-0.126339797365,2,3,2,47,2,53,0,0.0566037735849,0.943396226415
86edba3dd3b8a6ed36e66c4d28d4ea1c,1.1906638541,1,0.998630162116,-0.168621797674,3,2,2,0,5,21,0,0.333333333333,0.666666666667
729050480095d82af11be8ddb7ba46f7,0.778132548171,1,0.998610134754,-0.184477547789,1,4,1,0,2,9,0,0.222222222222,0.777777777778
3d0e4554476f8ad83bc52b08015fcb28,1.23267138848,0,0.998802996282,-0.132946359914,2,2,2,40,3,48,0,0.0833333333333,0.916666666667
0a7de1a8a8160703eaa434cbc682950f,1.87019448748,1,0.999879726246,0.0084340786165,3,3,2,128,12,155,0,0.0774193548387,0.922580645161
ad278a37d8f46d52e4e4c1cc8319ddd1,0.615990578321,1,0.993078869457,-0.188441485318,1,2,2,0,2,6,0,0.333333333333,0.666666666667
463a2ceb8a7dfe1d06660ad815d9c7a6,0.952512746879,1,0.993218851042,-0.167300485164,2,2,2,0,9,22,0,0.454545454545,0.545454545455
0be1e893a8cd4f077e4b8b72e33ad240,2.47726289686,1,0.999238152053,0.126030891973,2,30,2,175,21,244,0,0.110655737705,0.889344262295
